"id","scrapedAtUtc","source","name","category","rating","reviewCount","priceLevel","status","address","city","region","postalCode","country","phone","website","latitude","longitude","placeUrl","photoCount","photoUrls","localPhotos","error"
"39","2026-04-27T04:19:16.742Z","google_maps_ui","The Acorn Restaurant","Vegetarian restaurant","4.5","0","","","3995 Main St, Vancouver, BC V5V 3P3","","","","","(604) 566-9001","http://www.theacornrestaurant.ca/","0","0","https://www.google.com/maps/place/The+Acorn+Restaurant/data=!4m7!3m6!1s0x548673f9fed15cd3:0xd89867746a0138b6!8m2!3d49.2495919!4d-123.101381!16s%2Fg%2F11_t1cc13!19sChIJ01zR_vlzhlQRtjgBanRnmNg","3","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://gstatic.com/local/placeinfo/women_led_updated_ic_24dp.png","output/photos/00039-the-acorn-restaurant/001.jpg | output/photos/00039-the-acorn-restaurant/002.png | output/photos/00039-the-acorn-restaurant/003.png",""
"40","2026-04-27T04:19:27.019Z","google_maps_ui","Locus Restaurant & Lounge","Restaurant","4.4","0","","Open · Closes 11 p.m.","4121 Main St, Vancouver, BC V5V 3P6","","","","","(604) 708-4121","https://locusonmain.com/","0","0","https://www.google.com/maps/place/Locus+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x548673f75c280e01:0x9916a4b447faca43!8m2!3d49.2484944!4d-123.1012917!16s%2Fg%2F1w3w2r06!19sChIJAQ4oXPdzhlQRQ8r6R7SkFpk","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00040-locus-restaurant-lounge/001.jpg | output/photos/00040-locus-restaurant-lounge/002.png",""
"41","2026-04-27T04:19:37.270Z","google_maps_ui","Lila Restaurant","Modern Indian restaurant","4.5","0","","","3941 Main St, Vancouver, BC V5V 3P3","","","","","(604) 620-3256","https://www.lilarestaurant.ca/","0","0","https://www.google.com/maps/place/Lila+Restaurant/data=!4m7!3m6!1s0x5486730122c04efb:0xff59dedf9c51fd88!8m2!3d49.2499488!4d-123.1013545!16s%2Fg%2F11vz843jhd!19sChIJ-07AIgFzhlQRiP1RnN_eWf8","2","https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://gstatic.com/local/placeinfo/women_led_updated_ic_24dp.png","output/photos/00041-lila-restaurant/001.png | output/photos/00041-lila-restaurant/002.png",""
"42","2026-04-27T04:19:47.286Z","google_maps_ui","Ivy's Kitchen Vietnamese Restaurant","Restaurant","4.5","0","","Closed · Opens 10:30 a.m. Mon","4598 Main St, Vancouver, BC V5V 3R5","","","","","(604) 873-3345","","0","0","https://www.google.com/maps/place/Ivy%27s+Kitchen+Vietnamese+Restaurant/data=!4m7!3m6!1s0x548675ddbda64281:0x2fcac4b010291665!8m2!3d49.2434391!4d-123.1011704!16s%2Fg%2F11smzfv65f!19sChIJgUKmvd11hlQRZRYpELDEyi8","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00042-ivy-s-kitchen-vietnamese-restaurant/001.jpg | output/photos/00042-ivy-s-kitchen-vietnamese-restaurant/002.png",""
"43","2026-04-27T04:19:56.232Z","google_maps_ui","HYDE on Main","Bar & grill","4.4","0","","Open · Closes 12 a.m.","2960 Main St, Vancouver, BC V5T 3G3","","","","","(604) 709-6215","http://instagram.com/hydeonmain","0","0","https://www.google.com/maps/place/HYDE+on+Main/data=!4m7!3m6!1s0x548673e3a1826e8d:0x2073dac0b1626217!8m2!3d49.2586777!4d-123.1008863!16s%2Fg%2F1hc4dxfr0!19sChIJjW6CoeNzhlQRF2JiscDacyA","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00043-hyde-on-main/001.jpg",""
"44","2026-04-27T04:20:05.562Z","google_maps_ui","Heritage Restaurant & Bar","Restaurant","4.5","0","","","4242 Main St, Vancouver, BC V5V 3P9","","","","","(604) 559-6058","https://www.heritageasianeatery.com/","0","0","https://www.google.com/maps/place/Heritage+Restaurant+%26+Bar/data=!4m7!3m6!1s0x54867300399bb90d:0x4302e884fec58dc1!8m2!3d49.2471344!4d-123.1008415!16s%2Fg%2F11ltjzfdkn!19sChIJDbmbOQBzhlQRwY3F_oToAkM","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00044-heritage-restaurant-bar/001.jpg",""
"45","2026-04-27T04:20:15.867Z","google_maps_ui","Old Durbar Nepalese & Indian Restaurant","Restaurant","4.8","0","","Open · Closes 11 p.m.","147 E Broadway, Vancouver, BC V5T 1W1","","","","","(604) 757-4888","http://www.olddurbar.ca/","0","0","https://www.google.com/maps/place/Old+Durbar+Nepalese+%26+Indian+Restaurant/data=!4m7!3m6!1s0x54867344e60a71ab:0x31dc7e68ee987852!8m2!3d49.2630875!4d-123.1018754!16s%2Fg%2F11x_fxc4sz!19sChIJq3EK5kRzhlQRUniY7mh-3DE","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00045-old-durbar-nepalese-indian-restaurant/001.jpg | output/photos/00045-old-durbar-nepalese-indian-restaurant/002.png",""
"46","2026-04-27T04:20:24.993Z","google_maps_ui","Sawasdee Thai Restaurant","Thai restaurant","4.4","0","","","4250 Main St, Vancouver, BC V5V 3P9","","","","","(604) 876-4030","http://sawasdeethairestaurant.com/","0","0","https://www.google.com/maps/place/Sawasdee+Thai+Restaurant/data=!4m7!3m6!1s0x548673f70adfc721:0x2b32015437a58f64!8m2!3d49.2470623!4d-123.100929!16s%2Fg%2F1tf818tc!19sChIJIcffCvdzhlQRZI-lN1QBMis","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00046-sawasdee-thai-restaurant/001.jpg",""
"47","2026-04-27T04:20:35.917Z","google_maps_ui","Napoletana Pizza Restaurant","Italian restaurant","4.8","0","","Open · Closes 11 p.m.","3875 Fraser St, Vancouver, BC V5V 4E3","","","","","(604) 229-9249","http://pizzanapoletana.ca/","0","0","https://www.google.com/maps/place/Napoletana+Pizza+Restaurant/data=!4m7!3m6!1s0x548673000a434b6f:0x71afad34f87794c6!8m2!3d49.2503594!4d-123.0904477!16s%2Fg%2F11vr4v0rk0!19sChIJb0tDCgBzhlQRxpR3-DStr3E","2","https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7VhYT1tm6R-yME3_n5FcwQTA_4RJo4QO5MXIY9wa8Opqy942VJFYME6mlYgQ00fwptV9x-F3XaVmFyRD_QhO2QICXHLQIenhOXMsKzNyD-k3Y2W4ExTmP1Cq8ai1Fvrhi_cnrew=w991-h298-k-no","output/photos/00047-napoletana-pizza-restaurant/001.png | output/photos/00047-napoletana-pizza-restaurant/002.jpg",""
"48","2026-04-27T04:20:45.853Z","google_maps_ui","The Farmhouse","Restaurant","4.4","0","","Closes soon · 10 p.m. · Opens 12 p.m. Mon","352 E 10th Ave, Vancouver, BC V5T 1Z7","","","","","(604) 260-2477","https://farmhouseon10th.com/","0","0","https://www.google.com/maps/place/The+Farmhouse/data=!4m7!3m6!1s0x54867115048685c5:0x981ac2589b8eb47d!8m2!3d49.261847!4d-123.0971036!16s%2Fg%2F11r8x3xwnv!19sChIJxYWGBBVxhlQRfbSOm1jCGpg","1","https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00048-the-farmhouse/001.png",""
"49","2026-04-27T04:20:55.685Z","google_maps_ui","Fassil Restaurant","Ethiopian restaurant","4.7","0","","Closes soon · 10 p.m. · Opens 12 p.m. Mon","736 E Broadway, Vancouver, BC V5T 1X9","","","","","(604) 879-2001","http://www.fassil.ca/","0","0","https://www.google.com/maps/place/Fassil+Restaurant/data=!4m7!3m6!1s0x5486715a2ac1718f:0xd1788c93d5a4b96f!8m2!3d49.2623269!4d-123.088234!16s%2Fg%2F1vp6zwh5!19sChIJj3HBKlpxhlQRb7mk1ZOMeNE","1","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzBrbof4DpkAf0RYgXcnXaQBJKMQF2lVrOF5Lxh4MmjT24c4bWpgCUny-A5DWSw6_RXRAizKeA48j9mfV7B0vSywWeO7spt_YtcpiI302bW_-gIXLxxQOqO6ZVbxey6paCWZ_D6w=w613-h298-k-no","output/photos/00049-fassil-restaurant/001.jpg",""
"50","2026-04-27T04:21:04.937Z","google_maps_ui","Thai Away Home at City Square","Restaurant","4.8","0","","Closed · Opens 11:15 a.m. Mon","555 W 12th Ave #28, Vancouver, BC V5Z 3X7","","","","","(604) 879-6565","http://thaiaway.com/","0","0","https://www.google.com/maps/place/Thai+Away+Home+at+City+Square/data=!4m7!3m6!1s0x5486733a297f69e1:0xd4ad811110449df8!8m2!3d49.2607144!4d-123.116348!16s%2Fg%2F11fnqxb46p!19sChIJ4Wl_KTpzhlQR-J1EEBGBrdQ","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00050-thai-away-home-at-city-square/001.jpg",""
"51","2026-04-27T04:21:14.097Z","google_maps_ui","East is East","Mediterranean restaurant","4.7","0","","Closes soon · 10 p.m. · Opens 11:30 a.m. Mon","4433 Main St, Vancouver, BC V5V 3P9","","","","","(604) 565-4401","http://www.eastiseast.ca/","0","0","https://www.google.com/maps/place/East+is+East/data=!4m7!3m6!1s0x548673f7b4ed5757:0x44f1078e688cf54e!8m2!3d49.245424!4d-123.1014784!16s%2Fg%2F1td_gyp7!19sChIJV1fttPdzhlQRTvWMaI4H8UQ","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00051-east-is-east/001.jpg",""
"52","2026-04-27T04:21:23.167Z","google_maps_ui","B House Restaurant","Asian fusion restaurant","4.7","0","","Closed · Opens 11:30 a.m. Mon","2270 Commercial Dr, Vancouver, BC V5N 4B5","","","","","(604) 564-2468","http://www.bhouse.ca/","0","0","https://www.google.com/maps/place/B+House+Restaurant/data=!4m7!3m6!1s0x54867127615c91cd:0x18bfaa0dd1b14804!8m2!3d49.2644549!4d-123.0695255!16s%2Fg%2F11hfnc14rb!19sChIJzZFcYSdxhlQRBEix0Q2qvxg","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00052-b-house-restaurant/001.jpg",""
"53","2026-04-27T04:21:33.204Z","google_maps_ui","The Hideout Diner","Restaurant","4.7","0","","Closed · Opens 8 a.m. Mon","1951 Glen Dr, Vancouver, BC V6A 4K4","","","","","(604) 255-5445","https://thehideoutdiner.ca/","0","0","https://www.google.com/maps/place/The+Hideout+Diner/data=!4m7!3m6!1s0x54867143a4a7f34d:0xce840d67617c09b2!8m2!3d49.2676871!4d-123.0824638!16s%2Fg%2F1tfdd4j0!19sChIJTfOnpENxhlQRsgl8YWcNhM4","1","https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00053-the-hideout-diner/001.png",""
"54","2026-04-27T04:21:42.149Z","google_maps_ui","The Tipper Restaurant","Restaurant","4.5","0","","Closed · Opens 9 a.m. Mon","2066 Kingsway, Vancouver, BC V5N 2T3","","","","","(604) 873-1010","https://www.thetipperrestaurant.com/","0","0","https://www.google.com/maps/place/The+Tipper+Restaurant/data=!4m7!3m6!1s0x548676af5618bd55:0x4dd217723d9c6eaf!8m2!3d49.2445748!4d-123.0643875!16s%2Fg%2F1tx4p1ck!19sChIJVb0YVq92hlQRr26cPXIX0k0","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00054-the-tipper-restaurant/001.jpg",""
"55","2026-04-27T04:21:51.780Z","google_maps_ui","Mỹ Châu Restaurant","Vietnamese restaurant","4.7","0","","Closed · Opens 9 a.m. Mon","1715 Kingsway, Vancouver, BC V5N 2S4","","","","","(604) 874-6880","https://my-chau-vietnamese-restaurant.square.site/","0","0","https://www.google.com/maps/place/M%E1%BB%B9+Ch%C3%A2u+Restaurant/data=!4m7!3m6!1s0x548676a949fdfae7:0xa4e3a16c2ff971a6!8m2!3d49.2472805!4d-123.0693107!16s%2Fg%2F1tf0q9js!19sChIJ5_r9Sal2hlQRpnH5L2yh46Q","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtF7070WifyFFHmWlSXicgTiMhtKYAVKCNXXcQe1xAMCMGMkoD9guhJn_rhd052Bu6C9325odC5NdQB7aAvIkyrmJyRM7uxXs9je4evkoAqg2HI1V8v3GYShbMx5vh3lzXXpXL=w641-h298-k-no","output/photos/00055-m-ch-u-restaurant/001.jpg | output/photos/00055-m-ch-u-restaurant/002.jpg",""
"56","2026-04-27T04:22:01.553Z","google_maps_ui","Mnimes Restaurant & Bar","Greek restaurant","4.7","0","","","6459 Victoria Dr, Vancouver, BC V5P 3X5","","","","","(778) 980-8880","https://mnimesrestaurantbar.com/","0","0","https://www.google.com/maps/place/Mnimes+Restaurant+%26+Bar/data=!4m7!3m6!1s0x5486754336af3177:0xc8da0b99b500493a!8m2!3d49.2257981!4d-123.0661343!16s%2Fg%2F11v06__3rz!19sChIJdzGvNkN1hlQROkkAtZkL2sg","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00056-mnimes-restaurant-bar/001.jpg | output/photos/00056-mnimes-restaurant-bar/002.png",""
"57","2026-04-27T04:22:10.392Z","google_maps_ui","Nirvana - Indian restaurant","Indian restaurant","4.8","0","","Open · Closes 11 p.m.","6482 Victoria Dr, Vancouver, BC V5P 3X7","","","","","(604) 872-8779","https://www.nirvanaonvictoria.com/","0","0","https://www.google.com/maps/place/Nirvana+-+Indian+restaurant/data=!4m7!3m6!1s0x548675dc09c7cc41:0x447946c47112fd4b!8m2!3d49.2254614!4d-123.0654082!16s%2Fg%2F11l5q3tvvs!19sChIJQczHCdx1hlQRS_0SccRGeUQ","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00057-nirvana-indian-restaurant/001.jpg",""
"58","2026-04-27T04:22:19.306Z","google_maps_ui","Yu Xiang Yuan Restaurant","Chinese restaurant","4.3","0","","Closes soon · 9:30 p.m. · Opens 11:30 a.m. Mon","6591 Fraser St, Vancouver, BC V5X 3T6","","","","","(604) 620-1856","http://yuxiangyuantogo.com/","0","0","https://www.google.com/maps/place/Yu+Xiang+Yuan+Restaurant/data=!4m7!3m6!1s0x548674401e0aa3cb:0x40ca6803daff5fef!8m2!3d49.2246797!4d-123.0910429!16s%2Fg%2F1pzxvk15r!19sChIJy6MKHkB0hlQR71__2gNoykA","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00058-yu-xiang-yuan-restaurant/001.jpg",""
"59","2026-04-27T04:22:27.440Z","google_maps_ui","Simply Delicious Restaurant & Bar","Asian fusion restaurant","4.2","0","","Open · Closes 1 a.m.","4316 Main St, Vancouver, BC V5V 3P9","","","","","(604) 875-9866","https://sdeatery.com/","0","0","https://www.google.com/maps/place/Simply+Delicious+Restaurant+%26+Bar/data=!4m7!3m6!1s0x548673f7a5b6cf1b:0xa8f302df81a84bde!8m2!3d49.2465064!4d-123.1010252!16s%2Fg%2F1v6p8k06!19sChIJG8-2pfdzhlQR3kuogd8C86g","0","","",""
"60","2026-04-27T04:22:36.434Z","google_maps_ui","Dhamaka Indian Restaurant | Vancouver","Indian restaurant","4.7","0","","Open · Closes 12 a.m.","6560 Main St, Vancouver, BC V5X 3G9","","","","","(236) 205-7599","https://dhamakarestaurant.com/","0","0","https://www.google.com/maps/place/Dhamaka+Indian+Restaurant+%7C+Vancouver/data=!4m7!3m6!1s0x5486757e29bfe9c9:0x7ec7b47282b6d270!8m2!3d49.2251225!4d-123.1014899!16s%2Fg%2F11vm0szp56!19sChIJyem_KX51hlQRcNK2gnK0x34","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00060-dhamaka-indian-restaurant-vancouver/001.jpg",""
"61","2026-04-27T04:22:46.504Z","google_maps_ui","The Main","Restaurant","3.9","0","","","4210 Main St, Vancouver, BC V5V 3P9","","","","","(604) 558-4047","http://themainonmain.com/","0","0","https://www.google.com/maps/place/The+Main/data=!4m7!3m6!1s0x548673f7721607d3:0xb87d54700d7ab72f!8m2!3d49.2474396!4d-123.1009578!16s%2Fg%2F1wk4crs0!19sChIJ0wcWcvdzhlQRL7d6DXBUfbg","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00061-the-main/001.jpg | output/photos/00061-the-main/002.png",""
"62","2026-04-27T04:22:56.291Z","google_maps_ui","The Lion's Den Cafe","Caribbean restaurant","4.7","0","","Closed · Opens 11 a.m. Wed","651 E 15th Ave, Vancouver, BC V5T 2R6","","","","","(604) 873-4555","https://www.facebook.com/lionsdencafe.van","0","0","https://www.google.com/maps/place/The+Lion%27s+Den+Cafe/data=!4m7!3m6!1s0x54867157c6acc529:0xfc63792621e21b2e!8m2!3d49.2574057!4d-123.0899468!16s%2Fg%2F1ptwcnfc7!19sChIJKcWsxldxhlQRLhviISZ5Y_w","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00062-the-lion-s-den-cafe/001.jpg | output/photos/00062-the-lion-s-den-cafe/002.png",""
"63","2026-04-27T04:23:06.378Z","google_maps_ui","Sprezzatura Restaurant","Pizza restaurant","4.3","0","","","265 Kingsway, Vancouver, BC V5T 0H1","","","","","(604) 876-6333","http://www.sprezzatura.ca/","0","0","https://www.google.com/maps/place/Sprezzatura+Restaurant/data=!4m7!3m6!1s0x5486737598c64e09:0xaa2286e779f72554!8m2!3d49.2613032!4d-123.0975599!16s%2Fg%2F11h7f56bwd!19sChIJCU7GmHVzhlQRVCX3eeeGIqo","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00063-sprezzatura-restaurant/001.jpg | output/photos/00063-sprezzatura-restaurant/002.png",""
"64","2026-04-27T04:23:15.420Z","google_maps_ui","LienHiep Restaurant","Vietnamese restaurant","4.7","0","","Closed · Opens 10 a.m. Mon","5083 Victoria Dr, Vancouver, BC V5P 3T9","","","","","(236) 470-0158","https://www.instagram.com/LienHiepRestaurant","0","0","https://www.google.com/maps/place/LienHiep+Restaurant/data=!4m7!3m6!1s0x548677e8430a7bd7:0xdc92b6d05e6a3707!8m2!3d49.238584!4d-123.0655722!16s%2Fg%2F11x8njzjlz!19sChIJ13sKQ-h3hlQRBzdqXtC2ktw","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00064-lienhiep-restaurant/001.jpg",""
"65","2026-04-27T04:23:24.527Z","google_maps_ui","chefhyve","Restaurant","4.6","0","","Closed · Opens 11:30 a.m. Mon","2525 Kingsway, Vancouver, BC V5R 5H3","","","","","(604) 434-5934","http://chefhyve.ca/","0","0","https://www.google.com/maps/place/chefhyve/data=!4m7!3m6!1s0x548677f61d6ad10f:0xf871529c14fc71f7!8m2!3d49.2400203!4d-123.0536254!16s%2Fg%2F11fstq0q7w!19sChIJD9FqHfZ3hlQR93H8FJxScfg","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00065-chefhyve/001.jpg",""
"66","2026-04-27T04:23:35.555Z","google_maps_ui","Boteco Brasil Restaurant","Brazilian restaurant","4.3","0","","Closes soon · 10 p.m. · Opens 4 p.m. Tue","2545 Nanaimo St, Vancouver, BC V5N 5E6","","","","","(778) 379-7995","http://boteco.ca/","0","0","https://www.google.com/maps/place/Boteco+Brasil+Restaurant/data=!4m7!3m6!1s0x5486713586b88c8f:0x9e2e52e252029862!8m2!3d49.2615926!4d-123.0569897!16s%2Fg%2F1wc47nmg!19sChIJj4y4hjVxhlQRYpgCUuJSLp4","4","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://gstatic.com/local/placeinfo/women_led_updated_ic_24dp.png | https://lh3.googleusercontent.com/gps-cs-s/APNQkAELTUtgFZ1zymWZ1eonrp_pe9jSPuGfHqn2e24CI7fHajQRg5ovEfFDlxMXn7D86kLGabx1CV1olJl0BsXfDRc7r8EYu0GrsicyADveZhcQg4j6qisX3fSh9WFEs3BWRK41Ig0P=w662-h298-k-no","output/photos/00066-boteco-brasil-restaurant/001.jpg | output/photos/00066-boteco-brasil-restaurant/002.png | output/photos/00066-boteco-brasil-restaurant/003.png | output/photos/00066-boteco-brasil-restaurant/004.jpg",""
"67","2026-04-27T04:23:44.707Z","google_maps_ui","Kishimoto Japanese Restaurant","Japanese restaurant","4.4","0","","Closes soon · 9:45 p.m. · Opens 5 p.m. Tue","2054 Commercial Dr, Vancouver, BC V5N 4A9","","","","","(604) 255-5550","http://www.kishimotorestaurant.com/","0","0","https://www.google.com/maps/place/Kishimoto+Japanese+Restaurant/data=!4m7!3m6!1s0x548671462f931067:0x3ebdf4dc0245bb!8m2!3d49.266736!4d-123.0694088!16s%2Fg%2F1hc1yk_95!19sChIJZxCTL0ZxhlQRu0UC3PS9PgA","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00067-kishimoto-japanese-restaurant/001.jpg",""
"68","2026-04-27T04:23:53.778Z","google_maps_ui","Social","Restaurant","4.2","0","","","1812 Commercial Dr, Vancouver, BC V5N 4A5","","","","","(604) 251-5565","https://www.socialyvr.com/","0","0","https://www.google.com/maps/place/Social/data=!4m7!3m6!1s0x5486718626a75047:0x6a66ac6b59932937!8m2!3d49.2684973!4d-123.0694539!16s%2Fg%2F11m7mkpj4l!19sChIJR1CnJoZxhlQRNymTWWusZmo","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00068-social/001.jpg",""
"69","2026-04-27T04:24:02.678Z","google_maps_ui","Joojak Restaurant","Chinese restaurant","4.6","0","","Closes soon · 9:30 p.m. · Opens 12 p.m. Wed","3337 Kingsway, Vancouver, BC V5R 6G8","","","","","(604) 563-8816","https://m.facebook.com/pages/Joojak-Restaurant-%E6%9C%B1%E9%9B%80%E5%9D%8A/577836072337195","0","0","https://www.google.com/maps/place/Joojak+Restaurant/data=!4m7!3m6!1s0x54867691af8d5c11:0x1cd0e92e64fd0280!8m2!3d49.2336747!4d-123.034541!16s%2Fg%2F11b6bmtvwr!19sChIJEVyNr5F2hlQRgAL9ZC7p0Bw","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00069-joojak-restaurant/001.jpg",""
"70","2026-04-27T04:24:11.509Z","google_maps_ui","SOCIAL CORNER YALETOWN","Italian restaurant","4.4","0","","","891 Homer St, Vancouver, BC V6B 2W2","","","","","(604) 428-6111","http://www.persesocialcorner.com/","0","0","https://www.google.com/maps/place/SOCIAL+CORNER+YALETOWN/data=!4m7!3m6!1s0x5486717e08c9de97:0x28f9cd6e1cd9c408!8m2!3d49.2787253!4d-123.118532!16s%2Fg%2F11cjkp_vw3!19sChIJl97JCH5xhlQRCMTZHG7N-Sg","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00070-social-corner-yaletown/001.jpg",""
"71","2026-04-27T04:24:20.490Z","google_maps_ui","LOCAL Public Eatery Kitsilano","Restaurant","4.5","0","","","2210 Cornwall Ave, Vancouver, BC V6K 1B5","","","","","(604) 734-3589","https://localpubliceatery.com/neighbourhoods/kitsilano/","0","0","https://www.google.com/maps/place/LOCAL+Public+Eatery+Kitsilano/data=!4m7!3m6!1s0x5486724ace86eda3:0x65a41379ed75fd35!8m2!3d49.2723249!4d-123.1553524!16s%2Fm%2F07ztb2b!19sChIJo-2GzkpyhlQRNf117XkTpGU","1","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif","output/photos/00071-local-public-eatery-kitsilano/001.jpg",""
"72","2026-04-27T04:24:30.249Z","google_maps_ui","The Sandbar Seafood Restaurant","Seafood restaurant","4.5","0","","Closes soon · 10 p.m. · Opens 11:30 a.m. Mon","1535 Johnston St Creekhouse #102, Vancouver, BC V6H 3R9","","","","","(604) 669-9030","https://www.vancouverdine.com/sandbar","0","0","https://www.google.com/maps/place/The+Sandbar+Seafood+Restaurant/data=!4m7!3m6!1s0x548673ce6f66a28f:0xa5cbd4e4ea341af2!8m2!3d49.2711993!4d-123.134093!16s%2Fg%2F1tdm3d_7!19sChIJj6Jmb85zhlQR8ho06uTUy6U","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsV7DF01vdtRRB6jmOi5LyQNp3HTQDlyfhH9G8ZQP7AyXQsMs-xsUVyYu9m1oHnv41NFR2RaMNtZy1ioKw2OMrWkSMJ6G5vZ9gh-wrGdDM0XZqlkkRcQrkLxZEalF0r_TLb5sjjw=w631-h298-k-no","output/photos/00072-the-sandbar-seafood-restaurant/001.jpg | output/photos/00072-the-sandbar-seafood-restaurant/002.jpg",""
"73","2026-04-27T04:24:41.027Z","google_maps_ui","Nook Kitsilano","Italian restaurant","4.5","0","","","1525 Yew St, Vancouver, BC V6K 3E5","","","","","(604) 734-0099","http://nookrestaurants.com/","0","0","https://www.google.com/maps/place/Nook+Kitsilano/data=!4m7!3m6!1s0x5486724accdfd3ab:0x1a76eeacdb74aa52!8m2!3d49.2722275!4d-123.1551661!16s%2Fg%2F1pzqkfdrw!19sChIJq9PfzEpyhlQRUqp026zudho","4","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png | https://gstatic.com/local/placeinfo/women_led_updated_ic_24dp.png | https://lh3.googleusercontent.com/gps-cs-s/APNQkAELl2spbR5HqCoT0L1ylFW7Q7WzRDq1wcI5RSeHeoN-di9jQaFr0oARItd9b10EhZHnp7PNpUIfnhPlrg28U8pYuuMcUO2-ynXHV9EoJb_RwcM0gkvR563GLCilVbF5L7kQxoE1sA=w613-h298-k-no","output/photos/00073-nook-kitsilano/001.jpg | output/photos/00073-nook-kitsilano/002.png | output/photos/00073-nook-kitsilano/003.png | output/photos/00073-nook-kitsilano/004.jpg",""
"74","2026-04-27T04:24:50.611Z","google_maps_ui","Brunch Vancouver | Breakfast & Brunch Restaurant","Brunch restaurant","4.7","0","","Closed · Opens 8:30 a.m. Mon","1147 Granville St, Vancouver, BC V6Z 1M1","","","","","(604) 423-9132","https://www.brunchvancouver.com/","0","0","https://www.google.com/maps/place/Brunch+Vancouver+%7C+Breakfast+%26+Brunch+Restaurant/data=!4m7!3m6!1s0x54867309fcc8a599:0x38ad1952fea0969!8m2!3d49.2778708!4d-123.1256128!16s%2Fg%2F11fvgy1lrq!19sChIJmaXI_AlzhlQRaQnqL5XRigM","2","https://maps.gstatic.com/tactile/basepage/loader_beige_2x.gif | https://gstatic.com/local/placeinfo/lgbtq_friendly_ic_24dp.png","output/photos/00074-brunch-vancouver-breakfast-brunch-restaurant/001.jpg | output/photos/00074-brunch-vancouver-breakfast-brunch-restaurant/002.png",""
